date,ret,ret_lag1,ret_sq_lag1,neg_ret_sq_lag1,RV_5_lag1,RV_10_lag1,RV_22_lag1,logvol_lag1,logvol_z22_lag1,absret_logvol_lag1,SPY_ret_lag1,GOLD_ret_lag1,DXY_ret_lag1,vix_log_lag1,vix_log_diff_lag1
2004-02-25,0.03131478305853497,0.006673558959560122,4.4536389186725173e-05,0.0,0.02059217793030272,0.01841537387791117,0.021466685776049075,11.352392796842762,-0.23924845515641083,0.07576086266181581,-0.0017469799476641512,0.013690319608683055,-0.010393921085711355,2.766319085234379,-0.024232393581374634
2004-02-26,-0.004776016577386244,0.03131478305853497,0.0009806156380031087,0.0,0.025769478062028107,0.01843547204150318,0.02251176268633184,11.57258020483848,0.7748268372229622,0.36239283854201315,0.004187155659318265,-0.02174273417149486,0.012803688542148528,2.7033726319915394,-0.06294645324283943
2004-02-27,0.018139231616622453,-0.004776016577386244,2.2810334347468213e-05,2.2810334347468213e-05,0.024560379502002513,0.018705740887660534,0.022319725892868153,11.273982761747044,-0.6258927638718231,0.05384472856327063,0.0006094646657395231,0.0,0.00491626559773195,2.6966521510052726,-0.006720480986266875
2004-03-01,0.019173437496141865,0.018139231616622453,0.0003290317236414756,0.0,0.02552390533546403,0.019090422887318218,0.02243862847602084,11.197502137536723,-0.9291974409065451,0.20311408480040363,0.0006956339828461111,0.0015147847314151974,-0.004228850820056529,2.6775910067264266,-0.019061144278845976
2004-03-02,-0.005440730551005135,0.019173437496141865,0.0003676207054184588,0.0,0.013691784208456521,0.0192431749319498,0.02235164920513054,11.345677725193484,-0.21244629252379463,0.2175356427153663,0.009862466414093163,0.007289196439630885,0.0024023244572708435,2.6700021044053517,-0.007588902321074897
2004-03-03,-0.023738366153817747,-0.005440730551005135,2.960154892864064e-05,2.960154892864064e-05,0.01618114533660426,0.01916777627424532,0.021549023368323022,10.942933530535022,-1.8185658248194925,0.05953755277720038,-0.00587116334533988,-0.014631915640640258,0.014857151077148245,2.6986730161857935,0.028670911780441788
2004-03-04,0.02319265105236612,-0.023738366153817747,0.00056351002765272,0.00056351002765272,0.01809916920577923,0.020996165238212464,0.022393831654683925,11.510372208182511,0.6425681069028805,0.2732374300445642,0.0018170410348146149,-0.002799355720570773,0.0022489264798055686,2.6775910067264266,-0.02108200945936689
2004-03-05,0.016779796978160455,0.02319265105236612,0.0005378990628368193,0.0,0.020195275519419725,0.02172306361056557,0.01956746539802844,11.429380799259883,0.3477540287272643,0.26507764062184785,0.0025901297008203983,0.001273398892999822,0.001234782796861289,2.6672281800910014,-0.010362826635425204
2004-03-08,-0.018692096309709694,0.016779796978160455,0.00028156158662828273,0.0,0.020003694939974892,0.021672019553774773,0.018789161956131645,11.26689704111856,-0.3419321093908933,0.18905624492380618,0.0033562318522166734,0.021154135824266618,-0.010827977280678525,2.6727683553440564,0.005540175253055057
2004-03-09,-0.007961632216101577,-0.018692096309709694,0.00034939446445146275,0.00034939446445146275,0.02091344457540088,0.018602200489850784,0.017971408525342212,11.224349659925092,-0.4755011641854249,0.20980662485717708,-0.012276560735772435,-0.0017458083865005136,-0.002043368912412191,2.7593768258516564,0.08660847050760001
2004-03-10,-0.004973768529491718,-0.007961632216101577,6.338758754446651e-05,6.338758754446651e-05,0.021059670711191837,0.0191343742773666,0.018139203372811642,11.391762975386618,0.3674620217464251,0.09069702710303125,-0.0040097949252686504,0.008946396702340209,0.0032900468048318032,2.8094027183426014,0.05002589249094491
2004-03-11,0.01866136291613607,-0.004973768529491718,2.4738373384962203e-05,2.4738373384962203e-05,0.0176284814539584,0.016851839821352927,0.017565322401977994,11.453992536433487,0.6408629372085224,0.056969507614745896,-0.01691029986673609,-0.010445288062011393,0.007447518520116603,2.9269179616400773,0.11751524329747598
2004-03-12,-0.016171386357904716,0.01866136291613607,0.00034824646588773857,0.0,0.016312722588879926,0.01754837879647844,0.017773101224510535,11.46612731542159,0.6409854121965763,0.21397356307570328,-0.013053261746547307,0.0017485009983824185,-0.004958815686899598,3.028683377384724,0.10176541574464659
2004-03-15,0.03395681530065753,-0.016171386357904716,0.00026151373673662673,0.00026151373673662673,0.014811158022432,0.017724448873659513,0.01733373374036871,11.730026798798168,1.744833038419565,0.18969079535194142,0.013053261746547307,-0.01356810868414815,0.006868242881636455,2.906901018156694,-0.12178235922803005
2004-03-16,0.0010678302270670237,0.03395681530065753,0.0011530653053629693,0.0,0.020859017034008918,0.019968148769419002,0.01854892151526098,11.433817320456468,0.43445511869031694,0.38825602293219924,-0.012333102207071178,0.010318466277786875,-0.0034845782176979867,3.0506937919103403,0.1437927737536464
2004-03-17,0.018504381134004877,0.0010678302270670237,1.1402613938380113e-06,0.0,0.019855243090488025,0.019820085470092803,0.01853114491100524,11.353273011437217,0.07117305621754556,0.012123368097756916,0.005291120448673858,0.0074831979177441,-0.002480285693982509,3.0125893981222767,-0.03810439378806363
2004-03-18,-0.006569462544110838,0.018504381134004877,0.0003424121211525156,0.0,0.019227273247798927,0.01810183264330408,0.01858473529624633,11.525357861463222,0.8094298776403949,0.21326961457431484,0.01112032586507361,0.011120836389858724,0.0006771066464015263,2.896464305597782,-0.11612509252449454
2004-03-19,0.003946894261012357,-0.006569462544110838,4.315783811847524e-05,4.315783811847524e-05,0.02007303467846654,0.01747661613375459,0.018503278871149168,10.998627151725264,-1.39357445089798,0.0722550691098996,0.0002642242829153929,0.010269068743017584,-0.010774185152170546,2.9193910773531506,0.022926771755368502
2004-03-22,-0.025802766487985185,0.003946894261012357,1.557797430761228e-05,0.0,0.016101707979313547,0.016849811943202304,0.01847326710899821,10.870300281424473,-1.7616991413591967,0.04290392579623526,-0.014436204893929272,0.003399697024112136,0.005231522363514429,2.952302695706565,0.03291161835341416
2004-03-23,0.009120238815846005,-0.025802766487985185,0.0006657827584334913,0.0006657827584334913,0.01622032208822745,0.017942921665711032,0.019255347164232012,11.453801591467489,0.5100369688027739,0.2955397678643487,-0.01277722371125023,0.0118087742456634,-0.003978025375335648,3.0717669562945877,0.11946426058802295
2004-03-24,-0.011818629289090055,0.009120238815846005,8.317875605806413e-05,0.0,0.016955686503538972,0.017757846310052852,0.019110864139469604,11.214411606631241,-0.48266933311371346,0.1022781120316722,-0.0017343009715578006,0.005733398287926406,0.0004554356953452299,3.028683377384724,-0.04308357890986381
2004-03-25,-0.04137380135879809,-0.011818629289090055,0.0001396799982729373,0.0001396799982729373,0.013726252862432124,0.018232381843473085,0.017451422259329635,11.31723899426403,-0.07652500721490554,0.13375425224924095,0.0008222050839226114,-0.00621262592228522,0.012218749579222532,2.986186833751468,-0.042496543633256056
2004-03-26,0.006176359536017362,-0.04137380135879809,0.0017117914388772827,0.0017117914388772827,0.020896823920368113,0.021842412941087883,0.019861069592601952,11.71317698168015,1.648471559444716,0.4846186577204807,0.01314878027190769,-0.001199184663101427,-0.00033738715933839813,2.883682722808376,-0.10250411094309175
2004-03-29,-0.00786738472387194,0.006176359536017362,3.81474171181526e-05,0.0,0.02137216689616823,0.021544707995443245,0.018737739295451864,11.564920013421663,0.979930235125667,0.07142910400817493,0.00026979040441243995,0.012875699525395135,-0.00011251629663622253,2.8524390993250943,-0.0312436234832818
2004-03-30,0.02231610680098317,-0.00786738472387194,6.189574239341355e-05,6.189574239341355e-05,0.020098749627264264,0.01765241513828826,0.01878728662625622,10.97632038821675,-1.5355134283763525,0.08635493534658058,0.01395262674711173,-0.011916251412214862,-0.0029292736262123142,2.803360380906535,-0.049078718418559486
2004-03-31,-0.013609477932362335,0.02231610680098317,0.0004980086227528873,0.0,0.023650564342021032,0.019687248831371577,0.019000038733809618,11.363253075946517,0.08733218779863339,0.253583569249423,0.00336952031547888,0.010968173863587616,-0.0022590877223152006,2.7899374027516357,-0.013422978154899123
2004-04-01,-0.042559554124241394,-0.013609477932362335,0.00018521788959145738,0.00018521788959145738,0.02376427971345153,0.018298907717744582,0.018717429739681216,11.84239466605047,1.8685225194409922,0.1611688088739393,0.001150158401479473,0.013192124382448434,-0.009316128393725975,2.817801051388579,0.02786364863694324
2004-04-02,0.0034954574521575132,-0.042559554124241394,0.0018113156472542326,0.0018113156472542326,0.024196646650334136,0.02155339435072344,0.02067208448673096,11.69545533339914,1.2013934720269823,0.4977533642694484,0.005994099790616936,0.0011694540317153113,-0.004576160904029791,2.812410193515358,-0.005390857873221133
2004-04-05,-0.00029077567361079915,0.0034954574521575132,1.2218222799843494e-05,0.0,0.023855964949277032,0.021521042676181303,0.02018478969530125,11.623339191624597,0.874811748443168,0.040628887596318684,0.0075301729793944006,-0.014598756409688107,0.014796571375324419,2.7498317570687476,-0.06257843644661021
2004-04-06,0.017015554959809442,-0.00029077567361079915,8.455049236381399e-08,8.455049236381399e-08,0.024077904639133306,0.020969997499291498,0.01940456019342621,10.890982043416615,-1.796153805406275,0.003166832639957584,0.00548059368714604,-0.0148151149552751,0.007989679265808292,2.7060482162691324,-0.04378354079961522
2004-04-07,0.03318640483198809,0.017015554959809442,0.0002895291105902957,0.0,0.022582638484915495,0.021803267941711692,0.019416004190541163,11.07339672308627,-1.067548740976204,0.1884199905334482,-0.0032149507645655717,0.00839031663374179,-0.005281815026538794,2.729159144392355,0.023110928123222685
2004-04-08,0.027017548676329106,0.03318640483198809,0.0011013374656726027,0.0,0.02824426107900799,0.025064957559439965,0.020523345869747755,11.829719637965457,1.4662957507811025,0.39258586495444125,-0.002352566664436395,0.009267011741552977,-0.005423167353673541,2.757475098952692,0.028315954560337087
2004-04-12,0.01867220872537345,0.027017548676329106,0.0007299479364778126,0.0,0.014487125410742303,0.022425875463311977,0.02126145523614584,11.504258010878667,0.33950753372319864,0.31081685079396343,-0.0022709853371640776,-0.006882651969695175,0.008460764875975357,2.788708118196038,0.031233019243345872
2004-04-13,-0.016789230461931925,0.01867220872537345,0.00034865137868391247,0.0,0.012665331006522628,0.02287406344871042,0.0215375369298843,11.426026808900085,0.07820501539293781,0.21334915747749514,0.003927031380487556,0.00047621954955090473,-0.0007866460746717152,2.7265447662626667,-0.0621633519333713
2004-04-14,-0.013255918758356522,-0.016789230461931925,0.0002818782595038629,0.0002818782595038629,0.019364293619345555,0.02362533413022437,0.021568706872573444,11.558242939660687,0.5104573536123971,0.19405400444896082,-0.014121488674920357,-0.031679607261462905,0.009844635821513847,2.8483916989161067,0.12184693265343993
2004-04-15,0.022884252467180843,-0.013255918758356522,0.0001757193821281483,0.0001757193821281483,0.023241347078446918,0.0233792516986988,0.021469945822682662,11.675010300262745,0.9217386862485647,0.15476298804325853,0.0015891289157492494,-0.01784879390914007,0.004553748452312156,2.748552137084977,-0.09983956183112985
2004-04-16,0.004514732951861777,0.022884252467180843,0.0005236890109816725,0.0,0.02099399525578471,0.023642176388723696,0.020770647393419838,11.709872873959503,0.9741625005681903,0.2679716872062818,-0.0037997066553652203,-0.005266408625741015,-0.0019966763122196696,2.756205228447844,0.0076530913628674035
2004-04-19,-0.00851531250145321,0.004514732951861777,2.0382813626626558e-05,0.0,0.018020502363573245,0.01684297857172029,0.02079083130639786,11.145666132063102,-0.8574880422197783,0.05031970615687509,0.007672673074138103,0.008263444398855846,-0.001333279277368149,2.704042151617877,-0.052163076829967014
2004-04-20,0.004798737900534089,-0.00851531250145321,7.251054699740532e-05,7.251054699740532e-05,0.016196174722651155,0.017734862485881665,0.02046056217125072,11.284404983843194,-0.3679503008534098,0.09609023483038084,0.0,-0.0009979888389164415,-0.0015577991953001913,2.73566537308291,0.031623221465032714
2004-04-21,-0.05101335059038936,0.004798737900534089,2.302788543802232e-05,0.0,0.014085340711511048,0.01752816776175621,0.02045448134920902,11.696304795457616,0.8971324423702247,0.056127501118161074,-0.016922084572417617,-0.007265455559939404,0.007654314463582779,2.813610701339424,0.07794532825651412
2004-04-22,0.027058513345716406,-0.05101335059038936,0.0026023619384579785,0.0026023619384579785,0.027805467725497194,0.025458640321183734,0.023085683496262947,11.681469208770839,0.7844256336636666,0.595910884157865,0.006678715603696261,-0.01750209397509206,0.006938025525721869,2.7472709387086787,-0.06633976263074537
2004-04-23,-0.006833428429231514,0.027058513345716406,0.0007321631444803129,0.0,0.028910205695925454,0.024690758279128772,0.023337481233434234,11.612454007685129,0.5044293527665432,0.314215741743466,0.013926273686415414,0.006376759467686455,-0.003297826971819795,2.681706202263446,-0.06556473644523253
2004-04-26,0.013891061827230988,-0.006833428429231514,4.669574409742948e-05,4.669574409742948e-05,0.02845453592572252,0.023077005189471568,0.023272330629162383,11.16037059329396,-1.1073998545806572,0.07626359369297432,0.0009623282913144848,0.0045662644650645845,0.0028587389897669624,2.6397713766859487,-0.04193482557749739
2004-04-27,0.015033774653578025,0.013891061827230988,0.00019296159868795393,0.0,0.029866100078147637,0.022650209302583303,0.02336000102096825,11.185518018712065,-0.979322267447981,0.15537872236753555,-0.0013999106896758207,0.0022752983891081158,-0.005063291751569388,2.692598127536089,0.052826750850140325
2004-04-28,-0.0018669080450561815,0.015033774653578025,0.00022601438033456505,0.0,0.030820051640071545,0.02262789291674291,0.021640595059195585,11.442610291055203,-0.03331605068785445,0.1720256245644368,0.0008744723761404671,0.006544211836596148,-0.0023200482929226496,2.7127059923878547,0.020107864851765633
2004-04-29,-0.004012248535159024,-0.0018669080450561815,3.485345648695493e-06,3.485345648695493e-06,0.01373120117574735,0.02211958379339348,0.02164373289536184,11.589534592340119,0.4881904131619695,0.02163659536889668,-0.013032472283021512,-0.03367668294764403,0.008370954257997276,2.7905514788157535,0.07784548642789879
2004-04-30,0.001874406561276576,-0.004012248535159024,1.6098138307885734e-05,1.6098138307885734e-05,0.010400574353399845,0.02089890754416077,0.021574268581385826,11.36922828971304,-0.39167505274778536,0.045616169551289686,-0.00881419455687471,0.003108842418473756,-0.0066028464954950294,2.8094027183426014,0.018851239526847863
2004-05-03,0.021961406896468194,0.001874406561276576,3.513399956956678e-06,0.0,0.008914464665399718,0.02084238569156002,0.021107404754379156,11.154520453899464,-1.1477774572151769,0.020908106326682923,-0.007809609769897641,0.001034110467875493,-0.0009941601081031592,2.8443278504626814,0.03492513212008008
2004-05-04,0.019951444837466248,0.021961406896468194,0.00048230339287224077,0.0,0.011332927055692705,0.021819913294668574,0.02126508656637733,11.12552618267369,-1.1559988603760196,0.24433220743500744,0.010667503496241793,0.0,0.0030898145395248378,2.810606839922692,-0.03372101053998966
2004-05-05,0.015022565349168904,0.019951444837466248,0.0003980601511024586,0.0,0.012410233607403875,0.022543132465528713,0.018934501164418614,11.480391942632796,0.2397755334925083,0.2290504065559302,-0.000803340706181821,0.011305346338132516,-0.01052238295004404,2.80638605572401,-0.00422078419868166
2004-05-06,-0.005067169859566789,0.015022565349168904,0.00022567746967005022,0.0,0.011457505229536816,0.011948631307461212,0.019025411930824,11.56789648821474,0.5958900352779668,0.1737794809466274,0.006404970375247565,0.0050968510722615434,-0.005582864139253019,2.7581094300024462,-0.04827662572156388
2004-05-07,0.014123850892434842,-0.005067169859566789,2.5676210385702115e-05,2.5676210385702115e-05,0.011806524222019723,0.011210694071703187,0.01913208479886653,11.303783433291832,-0.5787826003192743,0.05727819071224677,-0.008638054703929754,-0.013821550816902395,0.00636198039932534,2.836150158982343,0.07804072897989656
2004-05-10,-0.02536275925644471,0.014123850892434842,0.00019948316403173248,0.0,0.010726241015758833,0.01025654653015268,0.019063767904213543,11.341781208766399,-0.4947510163902491,0.16018962664723602,-0.01668440662550097,-0.024260972481483734,0.013811611610065277,2.897567978476996,0.06141781949465308
2004-05-11,0.02861319505707094,-0.02536275925644471,0.0006432695571003719,0.0006432695571003719,0.018857811481815975,0.014744952271958921,0.01917844549391542,11.575890874416173,0.7056550222221788,0.2935965334266926,-0.010329399915732118,-0.001056867770930836,0.004707440050944811,2.984165660336985,0.08659768185998917
2004-05-12,0.01756816354059021,0.02861319505707094,0.0008187149313739888,0.0,0.02099666060901574,0.01629821024823931,0.01927491872259049,11.556808370120182,0.5938726574887044,0.33067721213143886,0.0084180058155372,-0.00370761529176189,0.0010916506143514582,2.921547358930808,-0.06261830140617697
2004-05-13,0.0075749015741397585,0.01756816354059021,0.00030864037018892313,0.0,0.021314770451465632,0.016345191407807026,0.019234767786776248,11.589080625916573,0.7094785140824158,0.2035988637211879,0.006357779173280065,0.0013257326828153282,-0.004044856428397026,2.8981194110402666,-0.02342794789054148
2004-05-14,0.007276268496495764,0.0075749015741397585,5.737913385790499e-05,0.0,0.02040797708987487,0.015762539674358426,0.018711891253349912,11.42826042408898,-0.057737775996974675,0.08656794787611072,-0.004173314372634351,-0.0069130989670993515,0.007312427333498128,2.9370433095675357,0.038923898527269074
2004-05-17,0.004099804809745589,0.007276268496495764,5.294408323309672e-05,0.0,0.02016483068225066,0.015558616522657501,0.018291566834468868,11.457645286142052,0.14304516195308392,0.0833689034395786,0.000454327687176459,0.005852669653197751,-0.0032675709051011026,2.9161477570348886,-0.020895552532647077
2004-05-18,-0.024608339332334417,0.004099804809745589,1.6808399478013063e-05,0.0,0.010075251178915456,0.015071699091794333,0.01787165467791828,11.42296793414645,0.03304307850447038,0.046831938877983245,-0.008579323701579433,0.00660940938767407,-0.007226612517317044,2.9937302250152134,0.07758246798032475
2004-05-19,0.023404263629489996,-0.024608339332334417,0.0006055703646953171,0.0006055703646953171,0.015913586368786287,0.017638915773478363,0.01892408187603656,11.068573987809565,-1.821860890143095,0.2723792246170677,0.005028953408560355,-0.00979754233910679,0.002743485945750912,2.9616582892733203,-0.03207193574189304
2004-05-20,-0.014074530900409776,0.023404263629489996,0.0005477595560386682,0.0,0.017446138908218865,0.018407301002769508,0.019200445612582204,11.310870478485885,-0.5503573586380218,0.2647225945574993,-0.0034714053334647943,0.018716788046436506,-0.00792171845921441,2.9407479813425086,-0.020910307930811722
2004-05-21,-0.02449096761834335,-0.014074530900409776,0.00019809242006658964,0.00019809242006658964,0.01882902593261816,0.019147241052208983,0.01961320368983575,11.619535200028487,1.1346050945975397,0.16353950722120003,0.0031980101845210385,-0.011822021495089707,0.005507835103911951,2.9269179616400773,-0.013830019702431251
2004-05-24,0.043852730674094786,-0.02449096761834335,0.0005998074948827426,0.0005998074948827426,0.020697655333288326,0.02068006638425734,0.016675740813788725,11.678778829056876,1.4592881892286094,0.2860245941242258,0.0017312498497696893,0.016771866020572013,-0.005949785351622161,2.917230033020351,-0.00968792861972645
2004-05-25,-0.013999790003146995,0.043852730674094786,0.0019230619875746937,0.0,0.03110850924560232,0.022729570404009632,0.018058222044710498,11.707430830145817,1.5416236717624874,0.5134028110799784,0.004180557837168308,0.0020768914965128005,-0.00011045484642391301,2.8948063507442323,-0.022423682276118573
2004-05-26,-0.01075275819485677,-0.013999790003146995,0.00019599412013221454,0.00019599412013221454,0.029246992729765373,0.022199320819467065,0.01835937127299332,11.513055456520961,0.44981369607401794,0.1611803586858791,0.014226508742960498,0.006977626735498177,-0.007098599241635917,2.770085594411824,-0.1247207563324082
2004-05-27,-0.03144761627930848,-0.01075275819485677,0.00011562180879705943,0.00011562180879705943,0.02718822413162157,0.02189049533245997,0.018572903273525447,11.607198743742073,0.8869741067128675,0.12480940141110379,0.003481272019941528,0.0,-0.0013365464099122093,2.7707119789475727,0.000626384535748592
2004-05-28,0.011094476962186128,-0.03144761627930848,0.0009889525696506274,0.0009889525696506274,0.02979943127468261,0.023754836766844194,0.01989844282601643,11.815959096926447,1.8053077631239827,0.3715837476521472,0.005597149331929785,0.016854347536244596,-0.011772130516004786,2.7265447662626667,-0.044167212684905977
2004-06-01,0.05962112591262958,0.011094476962186128,0.00012308741906447875,0.0,0.02892405540830149,0.023987096922641712,0.019962325579803143,11.227281314544014,-1.1327566654531045,0.12456081389219135,-8.869282210977047e-05,-0.0022816435388186562,0.0031527870614560527,2.740840023925201,0.014295257662534144
2004-06-02,-0.05761716692023988,0.05962112591262958,0.0035546786550896305,0.0,0.0351290299551513,0.03130146539514755,0.02325917096260531,11.784630582898869,1.506907506581389,0.7026129438168388,-0.0013305242168035747,0.0015216997581823932,-0.0007872653739191549,2.7911650610066143,0.05032503708141345
2004-06-03,-0.01716347845995614,-0.05761716692023988,0.003319737923914785,0.003319737923914785,0.044532835670426915,0.035817482501109284,0.02690267952815595,11.724336458207402,1.1250197809933418,0.6755230507415899,0.0037200438273883307,-0.009932575751090411,-0.0004501566244128341,2.777576259006172,-0.013588802000442435
2004-06-04,-0.020316941505780672,-0.01716347845995614,0.00029458499284537836,0.00029458499284537836,0.04480181852830685,0.0349783450793432,0.026885056577497932,12.087272217505646,2.4646463015289672,0.20745963634478443,-0.009235445890253047,-0.006676979203508182,0.001237421998331989,2.8349765349943556,0.05740027598818376
2004-06-07,0.004406958929744853,-0.020316941505780672,0.0004127781121493134,0.0004127781121493134,0.04354873957475545,0.03520339555094685,0.02692232813561189,11.660664203596417,0.5058669487623636,0.23690903254301895,0.007908504803887162,0.007188703083383707,-0.004619942158892165,2.8201877419595305,-0.014788793034825165
2004-06-08,-0.03634851276005824,0.004406958929744853,1.94212870084579e-05,0.0,0.04303527094012563,0.034710620759185115,0.026723861442962397,11.52531835490019,-0.09163292022745673,0.05079160464227965,0.01510890607756643,0.0073913780220751235,-0.003280741830857359,2.733717970158959,-0.08646977180057158
2004-06-09,0.006950098473203603,-0.03634851276005824,0.0013212143798681166,0.0013212143798681166,0.023129786212800277,0.03176285900609104,0.02775947526313024,11.611276471317181,0.23748281894005058,0.42205263097823653,0.0013943120065977865,-0.007135575221610679,0.002941868302849926,2.7087166608939937,-0.025001309264965244
2004-06-10,0.02395166024762041,0.006950098473203603,4.830386878722706e-05,0.0,0.018136672788771364,0.03224869451106192,0.027596813033678225,11.730115328204073,0.7131002450916397,0.08152545663305331,-0.009359389327430634,-0.016763771039666864,0.01368963460520689,2.733717970158959,0.025001309264965244
2004-06-14,-0.022620654158676867,0.02395166024762041,0.0005736820286174397,0.0,0.023896535505485702,0.033883834926078715,0.027680007861502046,11.60565960235181,0.12556343212895502,0.27797481574506394,0.004909220390118207,0.003634463781559738,-0.005363778061713731,2.710713315985326,-0.023004654173632844
2004-06-15,-0.010698190624728543,-0.022620654158676867,0.000511693994566465,0.000511693994566465,0.024302017338759228,0.03324718053605186,0.027260402168844327,11.181416888977894,-1.6505035019266623,0.2529309644495576,-0.009931071008805858,-0.005977893806830004,0.0077013878276446235,2.7769541607590176,0.06624084477369152
2004-06-16,0.003489496791245106,-0.010698190624728543,0.00011445128264302969,0.00011445128264302969,0.023815914973325684,0.03280049524387301,0.02691404209586362,11.378284885997331,-0.7442297845791189,0.12172706069286712,0.007041049524874943,0.011662695181088978,-0.009495754860570749,2.7113780038682975,-0.06557615689072005
2004-06-17,0.03008934855409917,0.003489496791245106,1.217658785610989e-05,0.0,0.017748786926971127,0.023667330394164212,0.02684309215186915,11.122885771064801,-1.6627766867515972,0.03881327420751647,-0.00017550374617947284,-0.009059205077063481,0.010606972579715546,2.6939512741434677,-0.017426729724829837
2004-06-18,0.007512039443385632,0.03008934855409917,0.0009053688964100699,0.0,0.022361417029459967,0.021258438923797165,0.027739804333056565,11.25246937877204,-1.0769803801620634,0.33857947323219967,-0.0014919702678408697,0.011118376442941447,-0.004898723255552184,2.7180005067758577,0.024049232632390005
2004-06-21,-0.02932912280933797,0.007512039443385632,5.643073659898152e-05,0.0,0.019925113405610685,0.020968406860234018,0.0277927920407863,10.705556400319987,-2.5452613099764045,0.08042056194259324,0.0018844251939249546,0.015816687397976814,-0.005820440006647942,2.707383296845538,-0.010617209930319671
2004-06-22,0.012675097911273081,-0.02932912280933797,0.0008601974447652288,0.0008601974447652288,0.022070334792817094,0.022040061045432068,0.027983752021383534,10.685149146626813,-2.3026358253695336,0.3133860515575106,-0.003791057998413727,-0.0027880035674385795,0.002354646838201191,2.7252350408551207,0.01785174400958267
2004-06-23,-0.014270879438271766,0.012675097911273081,0.00016065810706035921,0.0,0.021652942920233467,0.022468857586631513,0.0275852880228149,11.403902695885694,-0.23081968431289127,0.1445455832409822,0.005022970155105,0.002534855603188113,0.00156668998800491,2.6609586228916786,-0.06427641796344208
