date,ret,ret_lag1,ret_sq_lag1,neg_ret_sq_lag1,RV_5_lag1,RV_10_lag1,RV_22_lag1,SPY_ret_lag1,OIL_ret_lag1,DXY_ret_lag1,vix_log_lag1,vix_log_diff_lag1
2004-02-23,0.0037664827954770885,-0.03047427192263452,0.0009286812492146707,0.0009286812492146707,0.0156907852697762,0.013800659460139867,0.0132442363348282,-0.003041853725124888,-0.011173343459893292,0.014897220523946153,2.7750856595161313,0.015075707411383643
2004-02-24,0.013690319608683055,0.0037664827954770885,1.4186392648624903e-05,0.0,0.01653813143569014,0.013026172328018887,0.01328469077718882,-0.0025276221545160737,-0.03574362074937021,-0.002295123220505957,2.7905514788157535,0.015465819299622208
2004-02-25,-0.02174273417149486,0.013690319608683055,0.00018742485098789175,0.0,0.01650700478476547,0.01358967137952762,0.013660278744872927,-0.0017469799476641512,0.006673558959560122,-0.010393921085711355,2.766319085234379,-0.024232393581374634
2004-02-26,0.0,-0.02174273417149486,0.0004727464892522903,0.0004727464892522903,0.01807216484397587,0.015155700955750707,0.01436284440047723,0.004187155659318265,0.03131478305853497,0.012803688542148528,2.7033726319915394,-0.06294645324283943
2004-02-27,0.0015147847314151974,0.0,0.0,0.0,0.018448473039725043,0.014616507428600841,0.01435967085893553,0.0006094646657395231,-0.004776016577386244,0.00491626559773195,2.6966521510052726,-0.006720480986266875
2004-03-01,0.007289196439630885,0.0015147847314151974,2.294572782528612e-06,0.0,0.012991501592314087,0.01413473911613852,0.014216644573943985,0.0006956339828461111,0.018139231616622453,-0.004228850820056529,2.6775910067264266,-0.019061144278845976
2004-03-02,-0.014631915640640258,0.007289196439630885,5.313238473552757e-05,0.0,0.01337427874022479,0.014498166119854923,0.014085843171083893,0.009862466414093163,0.019173437496141865,0.0024023244572708435,2.6700021044053517,-0.007588902321074897
2004-03-03,-0.002799355720570773,-0.014631915640640258,0.00021409295531481302,0.00021409295531481302,0.012147407626957006,0.013663350408890914,0.011725592957551796,-0.00587116334533988,-0.005440730551005135,0.014857151077148245,2.6986730161857935,0.028670911780441788
2004-03-04,0.001273398892999822,-0.002799355720570773,7.836392450292311e-06,7.836392450292311e-06,0.00810046724081546,0.01363273404629336,0.011524899257830989,0.0018170410348146149,-0.023738366153817747,0.0022489264798055686,2.6775910067264266,-0.02108200945936689
2004-03-05,0.021154135824266618,0.001273398892999822,1.6215447406931719e-06,0.0,0.008187824903198497,0.013762497885634288,0.011406801192465435,0.0025901297008203983,0.02319265105236612,0.001234782796861289,2.6672281800910014,-0.010362826635425204
2004-03-08,-0.0017458083865005136,0.021154135824266618,0.00044749746247152027,0.0,0.013171885165329989,0.012435526306402758,0.01231888597299451,0.0033562318522166734,0.016779796978160455,-0.010827977280678525,2.6727683553440564,0.005540175253055057
2004-03-09,0.008946396702340209,-0.0017458083865005136,3.0478469223755266e-06,3.0478469223755266e-06,0.012961318513155528,0.012419039513706468,0.012287950233952698,-0.012276560735772435,-0.018692096309709694,-0.002043368912412191,2.7593768258516564,0.08660847050760001
2004-03-10,-0.010445288062011393,0.008946396702340209,8.003801395564376e-05,0.0,0.009950938516523095,0.011936185045052214,0.012320635601743844,-0.0040097949252686504,-0.007961632216101577,0.0032900468048318032,2.8094027183426014,0.05002589249094491
2004-03-11,0.0017485009983824185,-0.010445288062011393,0.00010910404269839772,0.00010910404269839772,0.011913360979200819,0.010041708926658352,0.012180112318409606,-0.01691029986673609,-0.004973768529491718,0.007447518520116603,2.9269179616400773,0.11751524329747598
2004-03-12,-0.01356810868414815,0.0017485009983824185,3.057255741344314e-06,0.0,0.011889677495297471,0.010036508454189718,0.012050331685367597,-0.013053261746547307,0.01866136291613607,-0.004958815686899598,3.028683377384724,0.10176541574464659
2004-03-15,0.010318466277786875,-0.01356810868414815,0.00018409357326485646,0.00018409357326485646,0.009137205000735074,0.011069222962174165,0.012359810072578862,0.013053261746547307,-0.016171386357904716,0.006868242881636455,2.906901018156694,-0.12178235922803005
2004-03-16,0.0074831979177441,0.010318466277786875,0.00010647074632582493,0.0,0.010965441083976877,0.011337516692418635,0.012402790642367344,-0.012333102207071178,0.03395681530065753,-0.0034845782176979867,3.0506937919103403,0.1437927737536464
2004-03-17,0.011120836389858724,0.0074831979177441,5.5998251076129636e-05,0.0,0.01066231426483903,0.010267226232925166,0.01236685674080168,0.005291120448673858,0.0010678302270670237,-0.002480285693982509,3.0125893981222767,-0.03810439378806363
2004-03-18,0.010269068743017584,0.011120836389858724,0.00012367300201000602,0.0,0.01018320970164809,0.010450605163211078,0.012533776073369252,0.01112032586507361,0.018504381134004877,0.0006771066464015263,2.896464305597782,-0.11612509252449454
2004-03-19,0.003399697024112136,0.010269068743017584,0.00010545377284882074,0.0,0.010540125692420108,0.010611280524677328,0.012365230302945854,0.0002642242829153929,-0.006569462544110838,-0.010774185152170546,2.9193910773531506,0.022926771755368502
2004-03-22,0.0118087742456634,0.003399697024112136,1.1557939855756914e-05,0.0,0.00317610288774967,0.008861408829285272,0.012245482784583525,-0.014436204893929272,0.003946894261012357,0.005231522363514429,2.952302695706565,0.03291161835341416
2004-03-23,0.005733398287926406,0.0118087742456634,0.0001394471491850432,0.0,0.0034457610212708374,0.009129466586138807,0.01241371609758833,-0.01277722371125023,-0.025802766487985185,-0.003978025375335648,3.0717669562945877,0.11946426058802295
2004-03-24,-0.00621262592228522,0.005733398287926406,3.287185592799744e-05,0.0,0.0036948575796926044,0.008995831954560371,0.010282257920719108,-0.0017343009715578006,0.009120238815846005,0.0004554356953452299,3.028683377384724,-0.04308357890986381
2004-03-25,-0.001199184663101427,-0.00621262592228522,3.859672085025028e-05,3.859672085025028e-05,0.007122926265129938,0.008326457953746062,0.010441726915284558,0.0008222050839226114,-0.011818629289090055,0.012218749579222532,2.986186833751468,-0.042496543633256056
2004-03-26,0.012875699525395135,-0.001199184663101427,1.4380438562176827e-06,1.4380438562176827e-06,0.006842865089207866,0.008474151844575855,0.01012760245675167,0.01314878027190769,-0.04137380135879809,-0.00033738715933839813,2.883682722808376,-0.10250411094309175
2004-03-29,-0.011916251412214862,0.012875699525395135,0.0001657836382682605,0.0,0.00825047930702168,0.006244910624852772,0.008994657945699057,0.00026979040441243995,0.006176359536017362,-0.00011251629663622253,2.8524390993250943,-0.0312436234832818
2004-03-30,0.010968173863587616,-0.011916251412214862,0.0001419970477191127,0.0001419970477191127,0.009754280146712296,0.008358534067485997,0.009522444366428955,0.01395262674711173,-0.00786738472387194,-0.0029292736262123142,2.803360380906535,-0.049078718418559486
2004-03-31,0.013192124382448434,0.010968173863587616,0.00012030083790188649,0.0,0.010770768056308954,0.008574188502273627,0.009693180960524786,0.00336952031547888,0.02231610680098317,-0.0022590877223152006,2.7899374027516357,-0.013422978154899123
2004-04-01,0.0011694540317153113,0.013192124382448434,0.00017403214572199045,0.0,0.011057950297138474,0.008769730314256952,0.009902446341884572,0.001150158401479473,-0.013609477932362335,-0.009316128393725975,2.817801051388579,0.02786364863694324
2004-04-02,-0.014598756409688107,0.0011694540317153113,1.3676227322951962e-06,0.0,0.01078490705690866,0.008620619083176604,0.009096826122286957,0.005994099790616936,-0.042559554124241394,-0.004576160904029791,2.812410193515358,-0.005390857873221133
2004-04-05,-0.0148151149552751,-0.014598756409688107,0.0002131236887094096,0.0002131236887094096,0.012752846512090011,0.010442136827570865,0.009823209422691489,0.0075301729793944006,0.0034954574521575132,0.014796571375324419,2.7498317570687476,-0.06257843644661021
2004-04-06,0.00839031663374179,-0.0148151149552751,0.0002194876311380159,0.0002194876311380159,0.01346268844306266,0.011088994904529581,0.010550294333132818,0.00548059368714604,-0.00029077567361079915,0.007989679265808292,2.7060482162691324,-0.04378354079961522
2004-04-07,0.009267011741552977,0.00839031663374179,7.039741321444416e-05,0.0,0.012937659330674419,0.01128452326430153,0.009801830845713096,-0.0032149507645655717,0.017015554959809442,-0.005281815026538794,2.729159144392355,0.023110928123222685
2004-04-08,-0.006882651969695175,0.009267011741552977,8.587750661808074e-05,0.0,0.011914660841705928,0.011431085426997263,0.00988490307968419,-0.002352566664436395,0.03318640483198809,-0.005423167353673541,2.757475098952692,0.028315954560337087
2004-04-12,0.00047621954955090473,-0.006882651969695175,4.737089813594887e-05,4.737089813594887e-05,0.01190349969619508,0.011708905309156513,0.009965404851836132,-0.0022709853371640776,0.027017548676329106,0.008460764875975357,2.788708118196038,0.031233019243345872
2004-04-13,-0.031679607261462905,0.00047621954955090473,2.267850593744666e-07,0.0,0.010256942804141175,0.010913426114988849,0.009595041638582652,0.003927031380487556,0.01867220872537345,-0.0007866460746717152,2.7265447662626667,-0.0621633519333713
2004-04-14,-0.01784879390914007,-0.031679607261462905,0.0010035975162405333,0.0010035975162405333,0.01676308198200028,0.014436428305897281,0.012016064195404722,-0.014121488674920357,-0.016789230461931925,0.009844635821513847,2.8483916989161067,0.12184693265343993
2004-04-15,-0.005266408625741015,-0.01784879390914007,0.0003185794440109557,0.0003185794440109557,0.015969306738516122,0.014335867660970471,0.012289805234371714,0.0015891289157492494,-0.013255918758356522,0.004553748452312156,2.748552137084977,-0.09983956183112985
2004-04-16,0.008263444398855846,-0.005266408625741015,2.7735059813279365e-05,2.7735059813279365e-05,0.012731764346427386,0.012790652473980141,0.012146108486237555,-0.0037997066553652203,0.022884252467180843,-0.0019966763122196696,2.756205228447844,0.0076530913628674035
2004-04-19,-0.0009979888389164415,0.008263444398855846,6.828451333298205e-05,0.0,0.015765532235244788,0.013483095107182277,0.012170706677469164,0.007672673074138103,0.004514732951861777,-0.001333279277368149,2.704042151617877,-0.052163076829967014
2004-04-20,-0.007265455559939404,-0.0009979888389164415,9.95981722601787e-07,9.95981722601787e-07,0.015551403572462725,0.013256015098724714,0.01190729212158187,0.0,-0.00851531250145321,-0.0015577991953001913,2.73566537308291,0.031623221465032714
2004-04-21,-0.01750209397509206,-0.007265455559939404,5.2786844493454406e-05,5.2786844493454406e-05,0.009506830777493074,0.012850614855072655,0.011722871082455481,-0.016922084572417617,0.004798737900534089,0.007654314463582779,2.813610701339424,0.07794532825651412
2004-04-22,0.006376759467686455,-0.01750209397509206,0.00030632329351295374,0.00030632329351295374,0.009386755972358642,0.012603515945195685,0.01214569920097633,0.006678715603696261,-0.05101335059038936,0.006938025525721869,2.7472709387086787,-0.06633976263074537
2004-04-23,0.0045662644650645845,0.006376759467686455,4.066306130872884e-05,0.0,0.010539201592037065,0.01221770130939841,0.011894509981556547,0.013926273686415414,0.027058513345716406,-0.003297826971819795,2.681706202263446,-0.06556473644523253
2004-04-26,0.0022752983891081158,0.0045662644650645845,2.0850771164911556e-05,0.0,0.009716976964709138,0.012777733751560227,0.011857634714495975,0.0009623282913144848,-0.006833428429231514,0.0028587389897669624,2.6397713766859487,-0.04193482557749739
2004-04-27,0.006544211836596148,0.0022752983891081158,5.176982759477987e-06,0.0,0.009989044291062461,0.01289257146038605,0.011877891059436919,-0.0013999106896758207,0.013891061827230988,-0.005063291751569388,2.692598127536089,0.052826750850140325
2004-04-28,-0.03367668294764403,0.006544211836596148,4.2826708562245125e-05,0.0,0.010183551680820942,0.009665117975987216,0.012028033211552804,0.0008744723761404671,0.015033774653578025,-0.0023200482929226496,2.7127059923878547,0.020107864851765633
2004-04-29,0.003108842418473756,-0.03367668294764403,0.0011341189743561382,0.0011341189743561382,0.017355948482047627,0.013187538308429184,0.013309570697152287,-0.013032472283021512,-0.0018669080450561815,0.008370954257997276,2.7905514788157535,0.07784548642789879
2004-04-30,0.001034110467875493,0.003108842418473756,9.664901182901753e-06,0.0,0.016982297111482313,0.013339836501424408,0.013276705405712512,-0.00881419455687471,-0.004012248535159024,-0.0066028464954950294,2.8094027183426014,0.018851239526847863
2004-05-03,0.0,0.001034110467875493,1.0693844597696712e-06,0.0,0.016636114109378864,0.012859026035423448,0.012927259560599438,-0.007809609769897641,0.001874406561276576,-0.0009941601081031592,2.8443278504626814,0.03492513212008008
2004-05-04,0.011305346338132516,0.0,0.0,0.0,0.016446704676927718,0.0128849111934092,0.012391376072666388,0.010667503496241793,0.021961406896468194,0.0030898145395248378,2.810606839922692,-0.03372101053998966
2004-05-05,0.0050968510722615434,0.011305346338132516,0.00012781085582512627,0.0,0.017365262171877553,0.013593329291495359,0.01279420149968091,-0.000803340706181821,0.019951444837466248,-0.01052238295004404,2.80638605572401,-0.00422078419868166
2004-05-06,-0.013821550816902395,0.0050968510722615434,2.5977890852813646e-05,0.0,0.004474996988196095,0.012488939606142144,0.012709140752202605,0.006404970375247565,0.015022565349168904,-0.005582864139253019,2.7581094300024462,-0.04827662572156388
2004-05-07,-0.024260972481483734,-0.013821550816902395,0.00019103526698421527,0.00019103526698421527,0.009263909871099022,0.013081473538313891,0.01266739973822096,-0.008638054703929754,-0.005067169859566789,0.00636198039932534,2.836150158982343,0.07804072897989656
2004-05-10,-0.001056867770930836,-0.024260972481483734,0.000588594785747311,0.000588594785747311,0.014486299504079345,0.014706559383180403,0.013160031139850233,-0.01668440662550097,0.014123850892434842,0.013811611610065277,2.897567978476996,0.06141781949465308
2004-05-11,-0.00370761529176189,-0.001056867770930836,1.1169694852323143e-06,1.1169694852323143e-06,0.014414747429265152,0.014579752015445478,0.0128222702311796,-0.010329399915732118,-0.02536275925644471,0.004707440050944811,2.984165660336985,0.08659768185998917
2004-05-12,0.0013257326828153282,-0.00370761529176189,1.3746411151706604e-05,1.3746411151706604e-05,0.011569966285120649,0.014062462867323385,0.012818588256430681,0.0084180058155372,0.02861319505707094,0.0010916506143514582,2.921547358930808,-0.06261830140617697
2004-05-13,-0.0069130989670993515,0.0013257326828153282,1.7575671462847275e-06,0.0,0.010623650113563811,0.010092760098339381,0.012836855031834222,0.006357779173280065,0.01756816354059021,-0.004044856428397026,2.8981194110402666,-0.02342794789054148
2004-05-14,0.005852669653197751,-0.0069130989670993515,4.779093732891012e-05,4.779093732891012e-05,0.010166085577469017,0.010015610410481324,0.011376932199620313,-0.004173314372634351,0.0075749015741397585,0.007312427333498128,2.9370433095675357,0.038923898527269074
2004-05-17,0.00660940938767407,0.005852669653197751,3.425374206946188e-05,0.0,0.004863566170985355,0.010347021983484814,0.011096666453074366,0.000454327687176459,0.007276268496495764,-0.0032675709051011026,2.9161477570348886,-0.020895552532647077
2004-05-18,-0.00979754233910679,0.00660940938767407,4.3684292453874124e-05,0.0,0.005899721367994757,0.010736592944693155,0.011252066685699029,-0.008579323701579433,0.004099804809745589,-0.007226612517317044,2.9937302250152134,0.07758246798032475
2004-05-19,0.018716788046436506,-0.00979754233910679,9.599183588659017e-05,9.599183588659017e-05,0.007445968512078046,0.009879948994875109,0.011115747426847072,0.005028953408560355,-0.024608339332334417,0.002743485945750912,2.9616582892733203,-0.03207193574189304
2004-05-20,-0.011822021495089707,0.018716788046436506,0.00035031815477522846,0.0,0.011512743494313969,0.011995847536062927,0.012037119025931235,-0.0034714053334647943,0.023404263629489996,-0.00792171845921441,2.9407479813425086,-0.020910307930811722
2004-05-21,0.016771866020572013,-0.011822021495089707,0.0001397601922303631,0.0001397601922303631,0.01270563026455719,0.011805116635380454,0.012169531619360586,0.0031980101845210385,-0.014074530900409776,0.005507835103911951,2.9269179616400773,-0.013830019702431251
2004-05-24,0.0020768914965128005,0.016771866020572013,0.0002812954898120181,0.0,0.014380335321340944,0.010457223584190035,0.01231844118148154,0.0017312498497696893,-0.02449096761834335,-0.005949785351622161,2.917230033020351,-0.00968792861972645
2004-05-25,0.006977626735498177,0.0020768914965128005,4.31347828828718e-06,0.0,0.01432501557006217,0.01041569926982307,0.012234583752159106,0.004180557837168308,0.043852730674094786,-0.00011045484642391301,2.8948063507442323,-0.022423682276118573
2004-05-26,0.0,0.006977626735498177,4.8687274859938944e-05,0.0,0.012351516586831882,0.010322892413840422,0.012296519758020801,0.014226508742960498,-0.013999790003146995,-0.007098599241635917,2.770085594411824,-0.1247207563324082
2004-05-27,0.016854347536244596,0.0,0.0,0.0,0.010426312866276289,0.01035495891882969,0.012279074496465186,0.003481272019941528,-0.01075275819485677,-0.0013365464099122093,2.7707119789475727,0.000626384535748592
2004-05-28,-0.0022816435388186562,0.016854347536244596,0.0002840690308725143,0.0,0.007969258130886316,0.010590726368594415,0.012763609299930733,0.005597149331929785,-0.03144761627930848,-0.011772130516004786,2.7265447662626667,-0.044167212684905977
2004-06-01,0.0015216997581823932,-0.0022816435388186562,5.2058972382329204e-06,5.2058972382329204e-06,0.007593196876203285,0.010846372544807413,0.010406055478079705,-8.869282210977047e-05,0.011094476962186128,0.0031527870614560527,2.740840023925201,0.014295257662534144
2004-06-02,-0.009932575751090411,0.0015216997581823932,2.315570154052354e-06,0.0,0.007645489764041091,0.010851095164154587,0.010396259025634172,-0.0013305242168035747,0.05962112591262958,-0.0007872653739191549,2.7911650610066143,0.05032503708141345
2004-06-03,-0.006676979203508182,-0.009932575751090411,9.865606105114924e-05,9.865606105114924e-05,0.009780758335176472,0.010870104492904504,0.01065088007177489,0.0037200438273883307,-0.05761716692023988,-0.0004501566244128341,2.777576259006172,-0.013588802000442435
2004-06-04,0.007188703083383707,-0.006676979203508182,4.4582051284080756e-05,4.4582051284080756e-05,0.010425635885264564,0.009948138647470304,0.010758380034574503,-0.009235445890253047,-0.01716347845995614,0.001237421998331989,2.8349765349943556,0.05740027598818376
2004-06-07,0.0073913780220751235,0.007188703083383707,5.167745202105042e-05,0.0,0.0067399427246753185,0.008914268965419483,0.010589204023153423,0.007908504803887162,-0.020316941505780672,-0.004619942158892165,2.8201877419595305,-0.014788793034825165
2004-06-08,-0.007135575221610679,0.0073913780220751235,5.4632469065215165e-05,0.0,0.00793429323679901,0.007750902432131054,0.010653499283307648,0.01510890607756643,0.004406958929744853,-0.003280741830857359,2.733717970158959,-0.08646977180057158
2004-06-09,-0.016763771039666864,-0.007135575221610679,5.09164337432643e-05,5.09164337432643e-05,0.008421176317339917,0.008309310889109642,0.010329499001789116,0.0013943120065977865,-0.03634851276005824,0.002941868302849926,2.7087166608939937,-0.025001309264965244
2004-06-10,0.003634463781559738,-0.016763771039666864,0.00028102401947037345,0.00028102401947037345,0.010388171865917074,0.009794598343508633,0.009575002949527544,-0.009359389327430634,0.006950098473203603,0.01368963460520689,2.733717970158959,0.025001309264965244
2004-06-14,-0.005977893806830004,0.003634463781559738,1.3209326979469512e-05,0.0,0.01054746779974247,0.009901988412481983,0.009586458597986524,0.004909220390118207,0.02395166024762041,-0.005363778061713731,2.710713315985326,-0.023004654173632844
2004-06-15,0.011662695181088978,-0.005977893806830004,3.5735214365736515e-05,3.5735214365736515e-05,0.009545187535073704,0.007843381264998183,0.009650471768124058,-0.009931071008805858,-0.022620654158676867,0.0077013878276446235,2.7769541607590176,0.06624084477369152
2004-06-16,-0.009059205077063481,0.011662695181088978,0.00013601845888699607,0.0,0.01089022153628529,0.009104350117624385,0.009924978776931279,0.007041049524874943,-0.010698190624728543,-0.009495754860570749,2.7113780038682975,-0.06557615689072005
2004-06-17,0.011118376442941447,-0.009059205077063481,8.206919662829275e-05,8.206919662829275e-05,0.0111083495762715,0.009325187870251205,0.010019344850218362,-0.00017550374617947284,0.003489496791245106,0.010606972579715546,2.6939512741434677,-0.017426729724829837
2004-06-18,0.015816687397976814,0.011118376442941447,0.0001236182947269553,0.0,0.009549302697733922,0.009839548895762478,0.010197761191509317,-0.0014919702678408697,0.03008934855409917,-0.004898723255552184,2.7180005067758577,0.024049232632390005
2004-06-21,-0.0027880035674385795,0.015816687397976814,0.00025016760024531854,0.0,0.01136428422322055,0.010786379443426392,0.010602108233834109,0.0018844251939249546,0.007512039443385632,-0.005820440006647942,2.707383296845538,-0.010617209930319671
2004-06-22,0.002534855603188113,-0.0027880035674385795,7.772963892050245e-06,7.772963892050245e-06,0.01068325939589276,0.010692283393972539,0.010338038989756496,-0.003791057998413727,-0.02932912280933797,0.002354646838201191,2.7252350408551207,0.01785174400958267
2004-06-23,0.0,0.002534855603188113,6.425492929014172e-06,0.0,0.010098781624982445,0.010467044803795176,0.009656367658839553,0.005022970155105,0.012675097911273081,0.00156668998800491,2.6609586228916786,-0.06427641796344208
2004-06-24,0.020298920363440942,0.0,0.0,0.0,0.007835806034215981,0.010141668625546201,0.009203012817018874,0.008576676821171247,-0.014270879438271766,-0.00011184944172448752,2.6376277040614813,-0.023330918830197334
2004-06-25,-0.0004963082162205978,0.020298920363440942,0.00041204616792131737,0.0,0.010237053048204495,0.009683275892395232,0.009499431476305612,-0.003142156200558688,0.009536512283550902,-0.00752092197329457,2.6953026566130425,0.05767495255156119
2004-06-28,-0.004726949741773012,-0.0004963082162205978,2.463218454880717e-07,2.463218454880717e-07,0.009354873550984332,0.009822035484580573,0.009515710147939836,-0.0048198348871553165,-0.010069005854388191,0.0014636860737109458,2.7206372889831454,0.025334632370102916
2004-06-29,-0.02142489008410653,-0.004726949741773012,2.2344053861247945e-05,2.2344053861247945e-05,0.009734423039535681,0.00968342290320419,0.00955099617651852,-0.003431726659820278,-0.035509830402095766,-0.0018017576280726644,2.7769541607590176,0.05631687177587219
2004-06-30,0.00025476016629522036,-0.02142489008410653,0.00045902591511604626,0.00045902591511604626,0.014879515451796546,0.01225201509502238,0.010727128506009303,0.00413419160905093,-0.016133919334056834,0.00774721690467306,2.738902681846048,-0.03805147891296956
2004-07-01,0.008622913865722559,0.00025476016629522036,6.490274233076834e-08,0.0,0.014885385908959313,0.011734694098481742,0.010085829151225308,0.005340803033793584,0.03823872299390807,-0.0068458893410703325,2.663052845812192,-0.0758498360338562
2004-07-02,0.005791248285285988,0.008622913865722559,7.435464353567036e-05,0.0,0.01110042665612656,0.011545639230253292,0.010248663771367884,-0.013980138679706933,0.04460437015536467,-0.00011264300937696703,2.721295415303884,0.058242569491692375
2004-07-06,-0.014414162151008547,0.005791248285285988,3.3538556701827896e-05,0.0,0.011863353162737879,0.01058989088717251,0.010314498373725582,-0.0005320317278663111,-0.009075708191307985,-0.009278180214448817,2.7133693575205298,-0.007926057783354423
2004-07-07,0.024406751223878587,-0.014414162151008547,0.00020776807051556734,0.00020776807051556734,0.013087371856717836,0.011616784033238356,0.010569875983669494,-0.008808520967252598,0.03229399345056727,0.001703691961858489,2.7880929087757464,0.07472355125521668
2004-07-08,0.013578779593849788,0.024406751223878587,0.0005956895053042989,0.0,0.014051491468792202,0.01402990521893499,0.011628471878370015,0.002944735396352982,-0.014480112535971035,-0.00534792432678266,2.760642677762601,-0.027450231013145476
2004-07-09,-0.0007358955255689636,0.013578779593849788,0.00018438325525835142,0.0,0.014205227215842034,0.014482776747753669,0.011851507965241469,-0.006974561028650683,0.031484780258487444,-0.0012557865548785685,2.785011289333365,0.024368611570764198
2004-07-12,0.0014713246867739116,-0.0007358955255689636,5.415422245524212e-07,5.415422245524212e-07,0.014646015619266846,0.013191625947752991,0.011799518412250794,0.0025987836420489074,-0.009216723417820205,-0.001371773731459136,2.7587432984957503,-0.026267990837614885
2004-07-13,-0.015060168748670222,0.0014713246867739116,2.1647963339103492e-06,0.0,0.014768065932165578,0.013180077773119482,0.011639269668727978,0.0004471590388606117,-0.011578258962181565,-0.0003432158344525149,2.7053799750962626,-0.05336332339948768
2004-07-14,0.008422130343339163,-0.015060168748670222,0.0002268086827384232,0.0002268086827384232,0.014980163329642944,0.014078034628825318,0.011513859185128273,0.0007156101279486293,-0.001520176992394262,0.004908409003331116,2.671386219368722,-0.03399375572754071
2004-07-15,-0.0029643837923671867,0.008422130343339163,7.093227952019424e-05,0.0,0.010874808479093273,0.011979953945580348,0.011590754063503399,-0.0030438627633255777,0.03805962643914551,-0.0027365793780811387,2.621765849139052,-0.04962037022967003
2004-07-16,0.005920081035358571,-0.0029643837923671867,8.787571268449264e-06,8.787571268449264e-06,0.008566069095327287,0.012111427015424192,0.01150650302514038,-0.006477108050391145,-0.004893593294711618,0.0046704650988882435,2.688527537206614,0.06676168806756211
2004-07-19,-0.002462448880263146,0.005920081035358571,3.5047359465212206e-05,0.0,0.009256929439008707,0.011999456804954123,0.011349911336576276,-0.0008131632320900195,0.011704584721574207,-0.009707133694331738,2.663052845812192,-0.025474691394422155
2004-07-20,-0.009164181056585896,-0.002462448880263146,6.063654487909222e-06,6.063654487909222e-06,0.009220735580020902,0.012042521258890458,0.01112551818562001,-0.004254213028429987,0.009410116308259386,0.000458936625738815,2.7193197983897055,0.056266952577513685
2004-07-21,-0.012015132761074021,-0.009164181056585896,8.398221443788779e-05,8.398221443788779e-05,0.007155429733037136,0.011350911557661394,0.01121013938343642,0.012619594541152246,-0.018909624761843435,0.007428198465968094,2.651127059086777,-0.06819273930292846
2004-07-22,-0.004796156745479507,-0.012015132761074021,0.00014436341526623424,0.00014436341526623424,0.006940128855513939,0.009105242897097325,0.011086655447855292,-0.01862422485430759,-0.006876224807341291,0.008277112055820268,2.79789089580353,0.14676383671675275
2004-07-23,-0.011964027482208373,-0.004796156745479507,2.300311952720858e-05,2.300311952720858e-05,0.0069110265856509225,0.00747732773708316,0.011120896563044439,0.0027338195978572344,0.019038865437458252,-0.0012428747293977693,2.7568403652716422,-0.041050530531887564
