date,ret,ret_lag1,ret_sq_lag1,neg_ret_sq_lag1,RV_5_lag1,RV_10_lag1,RV_22_lag1,logvol_lag1,logvol_z22_lag1,absret_logvol_lag1,OIL_ret_lag1,GOLD_ret_lag1,DXY_ret_lag1,vix_log_lag1,vix_log_diff_lag1
2004-08-20,0.030231734602269356,0.0031774344834918367,1.0096089896883035e-05,0.0,0.020252711161800226,0.015409144482452846,0.01590876516671032,19.287490012765062,0.48944272469896183,0.06128473586656411,0.05811866227563911,-0.0022536479229602335,-0.005219563409080585,2.8892600035838703,-0.07291549433103439
2004-08-27,0.008741162833476146,0.030231734602269356,0.0009139577770620503,0.0,0.026522755011569667,0.018410839155454887,0.017076490389967933,19.183127282360854,0.11540453688142459,0.5799392128418859,0.027108791466996074,0.03522102317765885,0.002499731052408194,2.772588722239781,-0.1166712813440891
2004-09-03,0.0059938526038285644,0.008741162833476146,7.640792768134472e-05,0.0,0.025175006614749303,0.01872960118064675,0.01716499859941712,18.854292654663368,-1.1195444920947768,0.16480844220442573,-0.10290266307889295,-0.02425109517669899,0.018551253270970847,2.688527537206614,-0.08406118503316717
2004-09-10,0.008348933808992598,0.0059938526038285644,3.592626903642246e-05,0.0,0.024259746844219745,0.018751386494421506,0.015715239985207095,19.09793835122441,-0.11092860051770406,0.11447022751424384,0.01858494136208444,-0.006966905103039878,-0.0015607516480571348,2.632607994965697,-0.055919542240916886
2004-09-17,0.0007957635171145228,0.008348933808992598,6.970469574693966e-05,0.0,0.010814322397261487,0.018813241399969524,0.015831504204062954,18.702223760905284,-1.6303581745741567,0.15614362826076683,-0.027190621280674065,0.0034895197600883776,-0.013931220558066393,2.621765849139052,-0.010842145826645222
2004-09-24,-0.010894740367582756,0.0007957635171145228,6.332395751704754e-07,0.0,0.011302877530745754,0.018455735518038717,0.0158026076775907,18.941476698371527,-0.629885442455889,0.015072936116838905,0.0629166453367116,0.00965711104181377,0.005865829154348745,2.6411978750816676,0.019432025942615727
2004-10-01,0.01945811622151883,-0.010894740367582756,0.00011869536767703724,0.00011869536767703724,0.008179938845933146,0.018571677762856318,0.015926905602634375,19.1441733105196,0.18460410724722756,0.2085707977701183,0.0696799391428149,0.005651860057374947,-0.005752676417324132,2.6588599382119416,0.017662063130273964
2004-10-08,-0.010081595535226029,0.01945811622151883,0.00037861828689013415,0.0,0.011081759807820116,0.018337781106649426,0.015060839025520485,19.212336166876966,0.4827063426790302,0.37383587002198154,0.025051772001584816,0.02755126853956913,-0.008748613179854203,2.545531271604435,-0.11332866660750662
2004-10-15,-0.011172326829401058,-0.010081595535226029,0.0001016385685358894,0.0001016385685358894,0.012822417148999152,0.01829779966357492,0.015096521753300242,19.131433041010098,0.18606290993395003,0.19287536992872314,0.06170384787843686,0.008545046244465837,-0.0020562071573797525,2.7113780038682975,0.1658467322638626
2004-10-22,-0.0114802878518665,-0.011172326829401058,0.0001248208867829547,0.0001248208867829547,0.013191940503280111,0.013464347809383522,0.015332964344383113,19.31169797455298,1.0723181477423307,0.21575660140238834,0.02993569631510473,-0.010453869972028684,-0.004125141912501462,2.710713315985326,-0.0006646878829714709
2004-10-29,0.028766528350595344,-0.0114802878518665,0.00013179700916171353,0.00013179700916171353,0.013589741280569778,0.014385780006077665,0.015548040673064525,19.370314178041593,1.2704533687510622,0.2223767825450083,0.004359641184770169,0.013992861464200423,-0.014107467985192024,2.7265447662626667,0.015831450277340675
2004-11-05,0.03540787466484385,0.028766528350595344,0.0008275131533456057,0.0,0.019470472473794374,0.014081786997817675,0.01566351188265008,19.433944998781037,1.4040252237071627,0.5590471297713453,-0.06380167633025113,0.009143174393936526,-0.011242641529165986,2.78932294936639,0.06277818310372307
2004-11-12,0.012793181884000582,0.03540787466484385,0.0012537175882812912,0.0,0.023673772731973238,0.017445151318897276,0.017344532616027513,19.480304772447905,1.4375414127663504,0.689756189815795,-0.042425179148817715,0.011831726163975098,-0.010656050335533962,2.62756296121466,-0.16175998815172976
2004-11-19,-0.011599982830966304,0.012793181884000582,0.00016366550271712068,0.0,0.021860300445833866,0.017597758703178066,0.01736555927434052,19.196486592192294,0.21115476581317585,0.2455841445076945,-0.04725940595495848,0.009868095667393106,-0.0038163395882424567,2.5900171284671405,-0.03754583274751955
2004-11-26,0.01084803088600328,-0.011599982830966304,0.00013455960167871303,0.00013455960167871303,0.021968638604204494,0.01843704584915295,0.017523122397299983,19.19056394033214,0.126279583859423,0.2226102122244139,0.023392857673546263,0.020120480004823804,-0.004550964535064317,2.6026896854443837,0.012672556977243232
2004-12-03,0.0075759144778686505,0.01084803088600328,0.0001176797741036811,0.0,0.018271364746483127,0.018504773057321657,0.01761318886681645,18.641754154001976,-2.1489470470774505,0.20222632483189337,0.020433895037973215,0.0055797490330879995,-0.018535860671911486,2.5478814280551156,-0.05480825738926809
2004-12-10,0.0006705080947977393,0.0075759144778686505,5.739448017597983e-05,0.0,0.0167441512323512,0.017619944300344824,0.017486928697156883,19.4296443628476,1.0975542037157002,0.14719732402833616,-0.15031495407885798,0.01480202060727187,-0.009830447951951093,2.5618676938675677,0.013986265812452103
2004-12-17,0.0009216776399183502,0.0006705080947977393,4.495811051892942e-07,0.0,0.009892309776962519,0.017145323780487953,0.017252091891792307,19.286621736151183,0.44262025163228835,0.012931835995391397,-0.043971091267771545,-0.0496787307767228,0.01920195527686097,2.5463152958540918,-0.015552398013475965
2004-12-24,0.015786298584510305,0.0009216776399183502,8.494896719254599e-07,0.0,0.008613457731987904,0.016394198649984235,0.017037109864291477,19.33354400876626,0.5970662127364351,0.017819295213257244,0.1282361359231201,0.01759043004658878,-0.004735597141534598,2.4807312624164433,-0.06558403343764851
2004-12-31,0.0008274811569144447,0.015786298584510305,0.0002492072229993121,0.0,0.00650418622529841,0.015392669204531029,0.016627223272899682,18.738613612172642,-1.7476945156541477,0.29581334954152655,-0.04643767104947738,0.0006790895404575892,-0.011507072905461158,2.41858872798778,-0.06214253442866324
2005-01-07,-0.020309216511247286,0.0008274811569144447,6.847250650484678e-07,0.0,0.006626545710716527,0.01400544281180311,0.016433913837065064,18.649753085206584,-1.8361629119306098,0.015432319259115477,-0.016661335629104546,-0.010006892527041344,-0.004565970137584863,2.5870118698548024,0.16842314186702234
2005-01-14,-0.001689835754669744,-0.020309216511247286,0.00041246427530071937,0.00041246427530071937,0.012872165330266484,0.015313758838162887,0.01477025329578688,19.49992433116486,1.3160064659558217,0.39602818519456606,0.044561817218384814,-0.04344449241501991,0.0335675703117948,2.601948653252886,0.014936783398083797
2005-01-21,-0.012424757836013711,-0.001689835754669744,2.8555448777602634e-06,2.8555448777602634e-06,0.012865423837325038,0.01112939110701818,0.01483857595254256,19.4852311232606,1.1931287852054373,0.03292684024008946,0.06291384077069395,0.00903052306880614,-0.006599928652627263,2.5201129300741707,-0.08183572317871546
2005-01-28,0.005550668218105237,-0.012424757836013711,0.0001543746072835841,0.0001543746072835841,0.013749063052059163,0.011163904136817277,0.014155408754355005,19.324819134326464,0.592967182334629,0.24010619796877045,0.003095611004046539,0.009418482350493917,0.0024050586148511854,2.664446539711808,0.1443336096376373
2005-02-04,0.023564266172966697,0.005550668218105237,3.080991766748356e-05,0.0,0.010534197324343155,0.010649741112068395,0.01411068795783388,19.52095731360293,1.1723011780153514,0.10835435734760478,-0.028212057815688585,-0.0021114950110323605,0.0026388549972553577,2.583242533221714,-0.08120400649009385
2005-02-11,0.004481394553944362,0.023564266172966697,0.0005552746402704225,0.0,0.01695687289226185,0.012571794241888465,0.014774950689813528,19.351680761897423,0.5342386571043316,0.45600815636762987,-0.014947977752818975,-0.028103749965602276,0.01084178151593651,2.41680624048701,-0.16643629273470406
2005-02-18,-0.003151343672242568,0.004481394553944362,2.008289714812219e-05,0.0,0.013110015300945676,0.012458159885821416,0.014740118414572841,19.29175023546539,0.2500684005993459,0.08645394444126947,0.014523969738594378,0.015578505587688696,0.0021306862482077804,2.436241504506262,0.019435264019251886
2005-02-25,0.008601501113773224,-0.003151343672242568,9.930966940583275e-06,9.930966940583275e-06,0.013280882029591283,0.012552804284344255,0.014798966299339545,19.28633102092447,0.17513260854156143,0.06077785722356588,0.024920117906642947,0.015573712725018396,-0.012852751566327036,2.414126495023534,-0.02211500948272782
2005-03-04,0.01064863684848838,0.008601501113773224,7.398582141024202e-05,0.0,0.00981272927897602,0.012756575265366669,0.01448533515794384,19.44476235575509,0.7326900661223467,0.16725414506008307,0.0629214563156908,0.018097913431274648,-0.009990985232377625,2.441477071940574,0.027350576917039682
2005-03-11,-0.019250137962261604,0.01064863684848838,0.00011339346673098454,0.0,0.009784186357996258,0.012238099638858772,0.014162873894752239,19.513615277967137,0.92597032086498,0.20779340269618668,0.043513981486663855,-0.0016108200112601168,-0.0014528179705095567,2.479894072820678,0.03841700088010436
2005-03-18,-0.015486353153422172,-0.019250137962261604,0.00037056781156610537,0.00037056781156610537,0.01212030483039157,0.013913050805683998,0.014716196292592614,19.46516590214827,0.6819475405869937,0.3747071290746646,0.012013849910234242,0.027262023798153123,-0.013662114830530037,2.5494451858267326,0.06955111300605443
2005-03-25,-0.007960196368270722,-0.015486353153422172,0.00023982713399250887,0.00023982713399250887,0.013585216708313343,0.013212080195302794,0.014946910469934259,19.5074407375128,0.7949552372626826,0.30209911638057746,0.04121142569257019,-0.01558478616191561,0.008682403724386667,2.5756610391845274,0.02621585335779475
2005-04-01,0.0024725523744990596,-0.007960196368270722,6.336472622143039e-05,6.336472622143039e-05,0.013703930303261821,0.013452250914890397,0.014800064392272796,19.437600214262833,0.5223588532882851,0.15472711463347322,-0.033707046268903085,-0.03379945713233301,0.02405986460562648,2.5967461372286285,0.02108509804410108
2005-04-08,0.004841925269528424,0.0024725523744990596,6.113515244640938e-06,0.0,0.012433067142491186,0.012799222787102861,0.01367184925024617,19.643745923405113,1.2088099559907024,0.048570190626971536,0.04335707692231239,0.0028214965363622113,0.0035596033801086335,2.6454653367401053,0.04871919951147685
2005-04-15,-0.03317072428687151,0.004841925269528424,2.3444240315697905e-05,0.0,0.010641161505083182,0.012772833696676311,0.011519589586428493,19.45816486738066,0.5504639712837077,0.09421498017002061,-0.07146544481181394,0.002345216868318012,0.0004736638947759886,2.5352828480448486,-0.11018248869525671
2005-04-22,0.012362500193947135,-0.03317072428687151,0.0011002969497156474,0.0011002969497156474,0.015385816711841699,0.014106220457218262,0.013276064163752052,19.860126933814392,1.7404795687840764,0.6587747948238281,-0.05453615947265833,-0.004695946710447707,0.0010648564993749332,2.8758219639794134,0.34053911593456476
2005-04-29,0.0015569190993778292,0.012362500193947135,0.00015283141104534295,0.0,0.017705906571412116,0.014881091978518364,0.0133720514452448,19.921417455738013,1.7050076638482945,0.24627852716026302,0.09262373091147458,0.02188167867723223,-0.012614680833291203,2.73306797151839,-0.1427539924610235
2005-05-06,0.011510085281761562,0.0015569190993778292,2.423997082007471e-06,0.0,0.01772436560196789,0.01498536596314176,0.013151578686659207,19.770096626744124,1.2019737858299395,0.030780441034723122,-0.10799176983178649,0.0016105196552791412,0.011076160439140281,2.7285062370776063,-0.00456173444078356
2005-05-13,-0.011769630031635003,0.011510085281761562,0.00013248206319342414,0.0,0.018773634968350817,0.01527264838779901,0.01329426217071695,19.774979924770584,1.127434971776515,0.22761170537923225,0.02463370210423932,-0.02067195625867857,0.0021296778541639583,2.64262240935519,-0.08588382772241632
2005-05-20,0.02895811995509323,-0.011769630031635003,0.00013852419108156456,0.00013852419108156456,0.019042215998774426,0.014638424476608295,0.013507699212356014,19.782593269185803,1.054013594246723,0.2328338038446297,-0.04597820707477274,-0.013943257368579154,0.01745692356139994,2.7923913308364643,0.1497689214812743
2005-05-27,0.009441345427870118,0.02895811995509323,0.0008385727113335688,0.0,0.015013124947194607,0.017299365055446627,0.014944187513238295,19.50700889054725,0.13578266698704494,0.5648863034175374,-0.03917959960205186,-0.006685837441027687,0.006136750485789655,2.5756610391845274,-0.2167302916519369
2005-06-03,-0.0008319529457327945,0.009441345427870118,8.913900348836398e-05,0.0,0.014882658946151739,0.016712977259654194,0.014689545249068445,19.196159242088434,-1.0775852555388947,0.18123757029295834,0.10247171862534454,0.005733398287926406,-0.0024270348813750786,2.4973291383898717,-0.07833190079465568
2005-06-10,0.00041634336159379615,-0.0008319529457327945,6.921457039134742e-07,6.921457039134742e-07,0.015174264596749466,0.016398342572074325,0.01468925785834171,19.18004675189431,-1.5934223923387183,0.015956896394531187,0.059523563642344346,0.009247308134741061,0.018572157741324702,2.4973291383898717,0.0
2005-06-17,0.009604084626027465,0.00041634336159379615,1.7334179474322248e-07,0.0,0.015245198152922756,0.01641212780735854,0.013978409904756723,19.306708125449216,-0.919675766702694,0.008038219762259786,-0.027449413697082647,0.00869464216141047,0.00735590385852003,2.481567751712032,-0.015761386677839884
2005-06-24,-0.015777983621674707,0.009604084626027465,9.223844150389712e-05,0.0,0.011915255232774454,0.016561474551329933,0.014087700880224919,19.273093216668027,-1.0066258422390106,0.18510041825819562,0.08808476787292374,0.02518325096942764,-0.010883216511107463,2.4406063510165352,-0.040961400695496586
2005-07-01,0.004611482781588627,-0.015777983621674707,0.00024894476716583533,0.00024894476716583533,0.010362927976386953,0.012863693599185691,0.014261041283396496,19.328807843875833,-0.7514550592212802,0.3049696135871705,0.0231605131511472,0.005006865802330118,0.01189743125146947,2.4997952873372333,0.059188936320698105
2005-07-08,0.014864603277218613,0.004611482781588627,2.1265773444888384e-05,0.0,0.009520135928672563,0.012570625120721367,0.01424882815131429,19.311451801314707,-0.7759698189476201,0.08905442746924146,-0.01838318319188481,-0.029254677262364304,0.015091656438621648,2.4336133219381924,-0.06618196539904098
2005-07-15,0.012450967196854457,0.014864603277218613,0.00022095643058909833,0.0,0.01168267027583465,0.01300691490597202,0.013708108256874645,19.420108222789324,-0.2988412469278988,0.2886722043324143,0.014867668023126335,-0.011520038067954097,0.001330555118233434,2.4379897133421817,0.004376391403989377
2005-07-22,0.00568256366123876,0.012450967196854457,0.00015502658413714572,0.0,0.012306370362264042,0.013061701997118817,0.013914563079084265,19.385595530962515,-0.4827955950012587,0.24136941404750262,-0.026165286416203415,-0.005215710433440712,-0.0058898739552866175,2.33505227574588,-0.1029374375963017
2005-07-29,0.0016173532012100367,0.00568256366123876,3.229152976403126e-05,0.0,0.012074363778617443,0.01163038648148203,0.013912479294589124,19.6413900090985,0.6357404087360319,0.11161344912192117,0.009594066484983621,0.00946304644946494,-0.0008920811338972712,2.35327825082322,0.018225975077339918
2005-08-05,-0.0069742651486288665,0.0016173532012100367,2.6158313774643534e-06,0.0,0.005576851987976726,0.00873232341106916,0.013822957187813591,19.35079863848215,-0.7005664223810123,0.03129707612391992,0.032212114838283235,0.012169543242770864,-0.003240417595917755,2.448415514829113,0.09513726400589295
2005-08-12,0.001463758106600821,-0.0069742651486288665,4.8640374363379226e-05,4.8640374363379226e-05,0.008756759066901175,0.009171121674708614,0.013760902315064483,19.239816755903544,-1.1213739583000462,0.13418358346670378,0.028322232641329492,0.016838174918603954,-0.014542851924631783,2.5241273262614996,0.0757118114323867
2005-08-19,-0.004805812668153386,0.001463758106600821,2.1425877946396204e-06,0.0,0.00707388224240817,0.009105099983586308,0.0130409899100753,19.453853839332822,-0.15656028970136432,0.028475736261950924,0.07047894152496514,0.01970391372203384,-0.012340126839450072,2.54474663217841,0.020619305916910413
2005-08-26,-0.014061139887091123,-0.004805812668153386,2.309583540138357e-05,2.309583540138357e-05,0.0051712286130312975,0.00940166751795408,0.012574508734440704,19.390157298252614,-0.4171771920625956,0.09318546358142925,-0.022843473399854375,-0.01970391372203384,0.018227873402442363,2.5967461372286285,0.05199950505021844
2005-09-02,0.012426635459678259,-0.014061139887091123,0.00019771565492434495,0.00019771565492434495,0.006530807668833784,0.010288122400409747,0.012864940901953479,19.525185968450128,0.16950685598450024,0.274546371223846,0.011865043432599975,0.00045731006527027773,-0.008161473671751018,2.61885464176048,0.022108504531851647
2005-09-09,0.018876785600137502,0.012426635459678259,0.0001544212688477331,0.0,0.009968090110672371,0.009331982382520566,0.013071704282847423,19.68908278219424,0.887383993304221,0.24466905426975563,0.021541632894146012,0.015426844652676408,-0.017915012042917233,2.607861451357774,-0.010993190402706077
2005-09-16,-0.008867316866396635,0.018876785600137502,0.00035633303459355856,0.0,0.013182043862706487,0.010649308454126892,0.013549770816610341,19.01491104839125,-1.8412301456482165,0.3589403990661675,-0.05303176171302937,0.010747948800992724,0.006813310375116899,2.4832385544766455,-0.12462289688112849
2005-09-23,-0.0125729796213907,-0.008867316866396635,7.862930840908224e-05,7.862930840908224e-05,0.014209568373923643,0.010641606387299052,0.011292354083207935,19.51166635665569,0.25203375700790415,0.1730161281758768,-0.016997604943082223,0.023116054053486934,0.013261925774889605,2.417697923893909,-0.06554063058273663
2005-09-30,0.013088960433136343,-0.0125729796213907,0.00015807981655990586,0.00015807981655990586,0.01534319406787194,0.010794857104158225,0.011634193031242255,19.745817528760803,1.3854606522757662,0.24826376139680886,0.01871274696621228,0.008667443210168102,0.013088261061495743,2.5618676938675677,0.14416976997365882
2005-10-07,-0.028272996201699208,0.013088960433136343,0.00017132088522020872,0.0,0.014260300421218562,0.011513233506192714,0.011841570861844182,19.550851775394644,0.5602950040584026,0.25590032532225393,0.03143700446940301,0.011796383440369596,0.0034688958413271465,2.4782176680377024,-0.08365002582986536
2005-10-14,-0.007889867813356766,-0.028272996201699208,0.0007993623142212978,0.0007993623142212978,0.019369630072236552,0.014535557007080912,0.013434922422260699,19.889537098218028,2.0767602504243454,0.5623368068314738,-0.06873407108051843,0.012080282826246957,-0.003917386892047681,2.6803363729930827,0.2021187049553803
2005-10-21,-0.004560827426876024,-0.007889867813356766,6.225001411224307e-05,6.225001411224307e-05,0.01477615931960633,0.01456643471589703,0.013279150214572091,19.84744767855209,1.8239691838167393,0.15659373861629058,0.012694006845062944,-0.011653908476515262,0.002016584915526032,2.6993457527759697,0.01900937978288697
2005-10-28,0.014037909852309127,-0.004560827426876024,2.0801146817744573e-05,2.0801146817744573e-05,0.01490370908622446,0.01448282844768779,0.01182438132048306,20.00626889849426,2.145068769846421,0.0912451399017094,-0.03245457589111034,-0.00469988512711339,0.010686944701197909,2.780680840107767,0.0813350873317975
2005-11-04,0.019098822174897556,0.014037909852309127,0.00019706291302155765,0.0,0.01741997821669673,0.015507384392327994,0.012037894042380412,19.72278828072993,0.9307614562790222,0.27686672392106565,0.009684115756297906,0.012766130823035127,-0.008004503495919302,2.6567569067146595,-0.1239239333931077
2005-11-11,0.013421971716097936,0.019098822174897556,0.00036476500846835863,0.0,0.0189257034612261,0.016122506704158407,0.01268847298661802,19.707513545201454,0.7925254663995457,0.3763902967091875,-0.01050911763238993,-0.035944927310780805,0.01846893317426801,2.5779415215481998,-0.0788153851664597
2005-11-18,0.01100899277759293,0.013421971716097936,0.00018014932474773296,0.0,0.012169194286789402,0.0162000936039389,0.012954711326684552,19.378113803034783,-0.5771125625004211,0.26009249537565987,-0.05165830616783662,0.025958628941653572,0.007858599700684366,2.453587976370721,-0.12435354517747887
2005-11-25,0.015856706511349294,0.01100899277759293,0.00012119792197709329,0.0,0.00897260665584894,0.015443107455142036,0.012998902011667894,19.498996443345163,-0.12213266595913268,0.21466431101509711,-0.024457969594871898,0.03627616219150198,-0.0005437774128029815,2.408745278530987,-0.04484269783973405
2005-12-02,-0.002205114731057556,0.015856706511349294,0.0002514351413870671,0.0,0.003015862955832229,0.01569178702775543,0.0127122428032686,19.022724732910316,-1.9199778806999837,0.30163776313594426,0.04476149442025168,0.013296707960623877,0.001195853918907197,2.3869262519462633,-0.021819026584723566
2005-12-09,-0.004107339640264662,-0.002205114731057556,4.862530977127037e-06,4.862530977127037e-06,0.008192495335588638,0.014844549458052267,0.01275930612434599,19.430141913469058,-0.3527126938793655,0.04284569215992946,0.010336457643130181,0.022504429253396907,-0.0009783572532127138,2.3988039715231295,0.01187771957686623
2005-12-16,0.00023737694008652,-0.004107339640264662,1.6870238920489444e-05,1.6870238920489444e-05,0.009268927782487781,0.014716289322248558,0.01255121136611559,19.510515287353375,-0.05092031692640755,0.08013631284173621,0.001179339625596576,0.046014159013034295,-0.007641925398410798,2.4587337395886215,0.059929768065491995
2005-12-23,0.008447585404170788,0.00023737694008652,5.6347811684839305e-08,0.0,0.008774568217687856,0.010099860431885863,0.012336718605180626,19.531005506357154,0.004284427719005046,0.004636210323912034,-0.02264886950131384,-0.045815477964731066,-0.017132257419676833,2.3683728621065594,-0.09036087748206212
2005-12-30,-0.017909452430104444,0.008447585404170788,7.136169916075933e-05,0.0,0.008338541630799678,0.00895112850074769,0.012395545228495192,19.150006997333296,-1.3702103937546983,0.1617713196004412,0.00635247953982887,-0.0007949004768921242,0.012628941880591604,2.3292270685133647,-0.0391457935931947
2006-01-06,0.031075644784418266,-0.017909452430104444,0.000320748486346174,0.000320748486346174,0.009560595883667498,0.01151527404406819,0.013074954064470524,18.843974637186484,-2.1673984117165426,0.337485267358786,0.04369994018573653,0.027646062089009327,0.0036261985893348836,2.4907230098256137,0.16149594131224898
2006-01-13,0.0018669731012082025,0.031075644784418266,0.0009656956987673422,0.0,0.018109140485137412,0.013887500120431622,0.014453289177897106,19.276583051113352,-0.7125955634644944,0.5990322475537362,0.05062954557261623,0.04277722005402751,-0.025776338085841566,2.3978952727983707,-0.092827737027243
2006-01-20,-0.02128486609047009,0.0018669731012082025,3.485588560634973e-06,0.0,0.017669450354929412,0.013345872351754356,0.014452241350012107,19.22471165907594,-0.8386488496526818,0.035892019545978496,-0.004526674735646274,0.02993463804845309,0.0004501059602057822,2.41858872798778,0.02069345518940935
2006-01-27,0.02019586285500008,-0.02128486609047009,0.00045304552448924344,0.00045304552448924344,0.021291856514523408,0.015477299612682337,0.015251858673125089,19.595087962013746,0.3667432277667565,0.41707882330244506,0.06700926803348661,-0.004686338142537494,0.0006747364159407354,2.678278071588368,0.2596893436005878
2006-02-03,-0.017817479660173774,0.02019586285500008,0.00040787287645797194,0.0,0.022978034307885975,0.016302424891280518,0.015313191539464135,19.65858848939655,0.554270014660448,0.3970221570547359,-0.008669458975245625,0.009350926165402562,0.004151043752145256,2.482403541878053,-0.19587452971031505
2006-02-10,0.0029260397123209714,-0.017817479660173774,0.00031746258144070615,0.00031746258144070615,0.02295734987223315,0.016869552882260514,0.0158019164190953,19.64408816669105,0.5151677951296872,0.3500081413526781,-0.03590860222964487,0.015451887088612004,0.006361270240024197,2.5618676938675677,0.07946415198951495
2006-02-17,0.016990058891655835,0.0029260397123209714,8.561708398079393e-06,0.0,0.016960175940971878,0.01687813447395598,0.015345047664452787,19.528167537455552,0.055722204523423045,0.05714019372345217,-0.055513072893948134,-0.030782694725697723,0.007315524236557458,2.554899012715967,-0.006968681151600542
2006-02-24,0.0046473850233228475,0.016990058891655835,0.0002886621011419335,0.0,0.01920547400581557,0.017561974334321277,0.01552867446812478,19.614921040699922,0.3461921217966527,0.33325866363667084,-0.032207829357606244,0.0029037689839750414,0.0009933919540694447,2.485739655149497,-0.06915935756647018
2006-03-03,-0.005035650963861826,0.0046473850233228475,2.1598187555005505e-05,0.0,0.014991536090586753,0.017554972690690295,0.01517068656861862,18.945312226758407,-1.771047552555491,0.08804616030481224,0.049362553767419826,0.012605965876741898,-0.0003310210159535032,2.4388627146152997,-0.04687694053419733
2006-03-10,-0.0013211640048576,-0.005035650963861826,2.535778062984254e-05,2.535778062984254e-05,0.012855517275535926,0.017600455010214407,0.015096036713792409,19.495477685120537,0.05697998240485013,0.09817242099602395,0.012008334113975394,0.012802472665457643,-0.010539809398300015,2.481567751712032,0.042705037096732124
2006-03-17,0.015663310232588046,-0.0013211640048576,1.7454743277313727e-06,1.7454743277313727e-06,0.008361051000381549,0.016294265122894263,0.01350620727702747,19.52843775853305,0.23114563948699537,0.0258002690376759,-0.06003580730499003,-0.04721009575934154,0.013184998474896403,2.472327899772678,-0.009239851939353727
2006-03-24,0.0008252662006853484,0.015663310232588046,0.00024533928744229736,0.0,0.009889354841393453,0.013923619586243614,0.013491295722725203,19.455886315195823,0.04302500073125436,0.30474358320487643,0.04579960165672592,0.025961149368709968,-0.02147270954275715,2.4948569711988484,0.022529071426170333
2006-03-31,-0.0029227460708831643,0.0008252662006853484,6.810643019936297e-07,0.0,0.007922076117957408,0.013925987238157623,0.01336539499699955,19.42922352978156,0.04659156602446477,0.016034281484689203,0.023460127309106404,0.01059165191664313,0.01285007390360704,2.415020484824575,-0.07983648637427354
